instance_id,training_split,scale,CF_level,RI_level,TI_level,replicate,base_structure,base_generation_seed,final_generation_seed,trajectory_seed,state_sampling_seed,counterfactual_arm_seed_namespace,repair_seed_namespace,relative_path,sha256
CB1_TRAIN_S_CF2_RI3_TI1_R04,TRAIN_VALIDATION,S,CF2,RI3,TI1,R04,CB1_TRAIN_BASE_S_CF2_R04,661124,661124002,662012420,663012420,664000000,665000000,train_validation/CB1_TRAIN_S_CF2_RI3_TI1_R04.json,55d8719026e90808e01895aaefe7e3240afe0855dca561e3ee150406190e7cf5
CB1_TRAIN_S_CF2_RI3_TI2_R04,TRAIN_VALIDATION,S,CF2,RI3,TI2,R04,CB1_TRAIN_BASE_S_CF2_R04,661124,661124002,662012421,663012421,664000000,665000000,train_validation/CB1_TRAIN_S_CF2_RI3_TI2_R04.json,4632fb4f0f7e6ed13dd1c98615633e7d2da0954c37e6588a977368e20e6a2f02
CB1_TRAIN_S_CF2_RI3_TI3_R04,TRAIN_VALIDATION,S,CF2,RI3,TI3,R04,CB1_TRAIN_BASE_S_CF2_R04,661124,661124002,662012422,663012422,664000000,665000000,train_validation/CB1_TRAIN_S_CF2_RI3_TI3_R04.json,385a8270eda58b5d4a4f7ce334798c71c93ea490becb4cf9279eb021fb39b624
CB1_TRAIN_S_CF2_RI1_TI1_R05,TRAIN_INTERNAL_HOLDOUT,S,CF2,RI1,TI1,R05,CB1_TRAIN_BASE_S_CF2_R05,661125,661125001,662012500,663012500,664000000,665000000,train_internal_holdout/CB1_TRAIN_S_CF2_RI1_TI1_R05.json,e68c5995b8223d4c085dc73bf5ebe30e46faedc2097d428fc08acafafb3952fb
CB1_TRAIN_S_CF2_RI1_TI2_R05,TRAIN_INTERNAL_HOLDOUT,S,CF2,RI1,TI2,R05,CB1_TRAIN_BASE_S_CF2_R05,661125,661125001,662012501,663012501,664000000,665000000,train_internal_holdout/CB1_TRAIN_S_CF2_RI1_TI2_R05.json,b4e6dcdfa3973ac9029b153aa47bf58656eca0329bba109c5db7b77756401e82
CB1_TRAIN_S_CF2_RI1_TI3_R05,TRAIN_INTERNAL_HOLDOUT,S,CF2,RI1,TI3,R05,CB1_TRAIN_BASE_S_CF2_R05,661125,661125001,662012502,663012502,664000000,665000000,train_internal_holdout/CB1_TRAIN_S_CF2_RI1_TI3_R05.json,44cde40449d755d600388a0d95ba2632cf4fecad1cce0ed3b246eccedd547f81
CB1_TRAIN_S_CF2_RI2_TI1_R05,TRAIN_INTERNAL_HOLDOUT,S,CF2,RI2,TI1,R05,CB1_TRAIN_BASE_S_CF2_R05,661125,661125001,662012510,663012510,664000000,665000000,train_internal_holdout/CB1_TRAIN_S_CF2_RI2_TI1_R05.json,31e2cd32242bbee5f172c17b98bc85f00c81cd81ed00d92562762e97fd894d6c
CB1_TRAIN_S_CF2_RI2_TI2_R05,TRAIN_INTERNAL_HOLDOUT,S,CF2,RI2,TI2,R05,CB1_TRAIN_BASE_S_CF2_R05,661125,661125001,662012511,663012511,664000000,665000000,train_internal_holdout/CB1_TRAIN_S_CF2_RI2_TI2_R05.json,20307d61c986c97f3f87090ca50e8168f6ce6ff5e824d670013c56530cae981f
CB1_TRAIN_S_CF2_RI2_TI3_R05,TRAIN_INTERNAL_HOLDOUT,S,CF2,RI2,TI3,R05,CB1_TRAIN_BASE_S_CF2_R05,661125,661125001,662012512,663012512,664000000,665000000,train_internal_holdout/CB1_TRAIN_S_CF2_RI2_TI3_R05.json,1d7069847c681241553ca8ae13571242058e7b3287bbb071f2e9c355fa9b0e1f
CB1_TRAIN_S_CF2_RI3_TI1_R05,TRAIN_INTERNAL_HOLDOUT,S,CF2,RI3,TI1,R05,CB1_TRAIN_BASE_S_CF2_R05,661125,661125001,662012520,663012520,664000000,665000000,train_internal_holdout/CB1_TRAIN_S_CF2_RI3_TI1_R05.json,31985045d95cb83332d178703afe95964388b9e7d7943514b20e00f3f9da7093
CB1_TRAIN_S_CF2_RI3_TI2_R05,TRAIN_INTERNAL_HOLDOUT,S,CF2,RI3,TI2,R05,CB1_TRAIN_BASE_S_CF2_R05,661125,661125001,662012521,663012521,664000000,665000000,train_internal_holdout/CB1_TRAIN_S_CF2_RI3_TI2_R05.json,12c2c69074ca749573ef72f57369773fb0aba90c58e3dbf9c5a9fa40a2df3eea
CB1_TRAIN_S_CF2_RI3_TI3_R05,TRAIN_INTERNAL_HOLDOUT,S,CF2,RI3,TI3,R05,CB1_TRAIN_BASE_S_CF2_R05,661125,661125001,662012522,663012522,664000000,665000000,train_internal_holdout/CB1_TRAIN_S_CF2_RI3_TI3_R05.json,9d64e43181de04efb1c036d723b58cb411bd9f5380982b6c0ed53633ac25bbe6
CB1_TRAIN_S_CF3_RI1_TI1_R01,TRAIN,S,CF3,RI1,TI1,R01,CB1_TRAIN_BASE_S_CF3_R01,661131,661131001,662013100,663013100,664000000,665000000,train/CB1_TRAIN_S_CF3_RI1_TI1_R01.json,e9eca3368d3e178fabf5439bcd0159ff9cc567d7d43d9dfde8da8624528446ff
CB1_TRAIN_S_CF3_RI1_TI2_R01,TRAIN,S,CF3,RI1,TI2,R01,CB1_TRAIN_BASE_S_CF3_R01,661131,661131001,662013101,663013101,664000000,665000000,train/CB1_TRAIN_S_CF3_RI1_TI2_R01.json,b2c251e883b895a4320db53b8b8f40fbe07d9555477f63db1f593a88ba1ab864
CB1_TRAIN_S_CF3_RI1_TI3_R01,TRAIN,S,CF3,RI1,TI3,R01,CB1_TRAIN_BASE_S_CF3_R01,661131,661131001,662013102,663013102,664000000,665000000,train/CB1_TRAIN_S_CF3_RI1_TI3_R01.json,3aef50a7c8ed1818c7e0d4ee2abe2611f043c104e6e31f2c3f94b1015455ec45
CB1_TRAIN_S_CF3_RI2_TI1_R01,TRAIN,S,CF3,RI2,TI1,R01,CB1_TRAIN_BASE_S_CF3_R01,661131,661131001,662013110,663013110,664000000,665000000,train/CB1_TRAIN_S_CF3_RI2_TI1_R01.json,787e0501243a679e7b926a1a65d701a9eccd12e9cb6b134bfad118b4f6685118
CB1_TRAIN_S_CF3_RI2_TI2_R01,TRAIN,S,CF3,RI2,TI2,R01,CB1_TRAIN_BASE_S_CF3_R01,661131,661131001,662013111,663013111,664000000,665000000,train/CB1_TRAIN_S_CF3_RI2_TI2_R01.json,7c4e05a99246d0d5e4ccca995149b600b5061ede7a28b2acc82fb0a78c782831
CB1_TRAIN_S_CF3_RI2_TI3_R01,TRAIN,S,CF3,RI2,TI3,R01,CB1_TRAIN_BASE_S_CF3_R01,661131,661131001,662013112,663013112,664000000,665000000,train/CB1_TRAIN_S_CF3_RI2_TI3_R01.json,ecd6de7856383c8ae16963501d76e68f4d1462edc24df7c5a284102684f41ff9
CB1_TRAIN_S_CF3_RI3_TI1_R01,TRAIN,S,CF3,RI3,TI1,R01,CB1_TRAIN_BASE_S_CF3_R01,661131,661131001,662013120,663013120,664000000,665000000,train/CB1_TRAIN_S_CF3_RI3_TI1_R01.json,c3a1c5de972b77fd19e1267ce26bf2c64f3d208e0eedc42dc81d7727fb5ef96d
CB1_TRAIN_S_CF3_RI3_TI2_R01,TRAIN,S,CF3,RI3,TI2,R01,CB1_TRAIN_BASE_S_CF3_R01,661131,661131001,662013121,663013121,664000000,665000000,train/CB1_TRAIN_S_CF3_RI3_TI2_R01.json,1bea2f146ba9684e2a1b6968d76d355b9efebdb7efcde52bd3f7143c15d0b258
CB1_TRAIN_S_CF3_RI3_TI3_R01,TRAIN,S,CF3,RI3,TI3,R01,CB1_TRAIN_BASE_S_CF3_R01,661131,661131001,662013122,663013122,664000000,665000000,train/CB1_TRAIN_S_CF3_RI3_TI3_R01.json,6cc4c092c92c3ea80b8016830fa7fc734989695ec1c17d487f231d8966f2262d
CB1_TRAIN_S_CF3_RI1_TI1_R02,TRAIN,S,CF3,RI1,TI1,R02,CB1_TRAIN_BASE_S_CF3_R02,661132,661132001,662013200,663013200,664000000,665000000,train/CB1_TRAIN_S_CF3_RI1_TI1_R02.json,9ab4b34b8bdced47f6b94955ef81c12addc02f2b057ce0676a714e3f0b21cdf0
CB1_TRAIN_S_CF3_RI1_TI2_R02,TRAIN,S,CF3,RI1,TI2,R02,CB1_TRAIN_BASE_S_CF3_R02,661132,661132001,662013201,663013201,664000000,665000000,train/CB1_TRAIN_S_CF3_RI1_TI2_R02.json,142d51092be61be7a88c1294411dc2b9a16337f84bed194fd27fa39023195859
CB1_TRAIN_S_CF3_RI1_TI3_R02,TRAIN,S,CF3,RI1,TI3,R02,CB1_TRAIN_BASE_S_CF3_R02,661132,661132001,662013202,663013202,664000000,665000000,train/CB1_TRAIN_S_CF3_RI1_TI3_R02.json,8c57c3bba6dcef6cd3eb05c89f2513e3f9e30f38dc250285044fac1c89f39375
CB1_TRAIN_S_CF3_RI2_TI1_R02,TRAIN,S,CF3,RI2,TI1,R02,CB1_TRAIN_BASE_S_CF3_R02,661132,661132001,662013210,663013210,664000000,665000000,train/CB1_TRAIN_S_CF3_RI2_TI1_R02.json,2ee98a977150b79aa8bb1087d3c944db9ac076ff625e1cba68e2deaa055afa90
CB1_TRAIN_S_CF3_RI2_TI2_R02,TRAIN,S,CF3,RI2,TI2,R02,CB1_TRAIN_BASE_S_CF3_R02,661132,661132001,662013211,663013211,664000000,665000000,train/CB1_TRAIN_S_CF3_RI2_TI2_R02.json,b77e819d8fbd5aebdb1208b89a7e7aab726558e5d8ae7a4e9497a3c3c8f8d6a3
CB1_TRAIN_S_CF3_RI2_TI3_R02,TRAIN,S,CF3,RI2,TI3,R02,CB1_TRAIN_BASE_S_CF3_R02,661132,661132001,662013212,663013212,664000000,665000000,train/CB1_TRAIN_S_CF3_RI2_TI3_R02.json,b3f739e1a60e2fb7dd57877d71e4e555db6e7c550a24bdaf54ea7dfb7a70a04d
CB1_TRAIN_S_CF3_RI3_TI1_R02,TRAIN,S,CF3,RI3,TI1,R02,CB1_TRAIN_BASE_S_CF3_R02,661132,661132001,662013220,663013220,664000000,665000000,train/CB1_TRAIN_S_CF3_RI3_TI1_R02.json,2fa97c5ddbca04e83b86b69d6e095a81fce25737f5c0483bbf0e5f690b01c02d
CB1_TRAIN_S_CF3_RI3_TI2_R02,TRAIN,S,CF3,RI3,TI2,R02,CB1_TRAIN_BASE_S_CF3_R02,661132,661132001,662013221,663013221,664000000,665000000,train/CB1_TRAIN_S_CF3_RI3_TI2_R02.json,0f5f639882f36cb5db4c1fdf31076fd9e42d1f4c31179355e8d56f8ad2c47fb8
CB1_TRAIN_S_CF3_RI3_TI3_R02,TRAIN,S,CF3,RI3,TI3,R02,CB1_TRAIN_BASE_S_CF3_R02,661132,661132001,662013222,663013222,664000000,665000000,train/CB1_TRAIN_S_CF3_RI3_TI3_R02.json,e64336714d780e6930a18c8cb61af8c39553a1992af1d0e446a85f3a9adcbb3f
CB1_TRAIN_S_CF3_RI1_TI1_R03,TRAIN,S,CF3,RI1,TI1,R03,CB1_TRAIN_BASE_S_CF3_R03,661133,661133001,662013300,663013300,664000000,665000000,train/CB1_TRAIN_S_CF3_RI1_TI1_R03.json,f2c53b8fd39b7414a78127916533351535f612cb57b8e65db26781484c8e6877
CB1_TRAIN_S_CF3_RI1_TI2_R03,TRAIN,S,CF3,RI1,TI2,R03,CB1_TRAIN_BASE_S_CF3_R03,661133,661133001,662013301,663013301,664000000,665000000,train/CB1_TRAIN_S_CF3_RI1_TI2_R03.json,91a2c9ee247b17e27d2829baa172593250fe991adc170fb17d51c268bdc6e2b9
CB1_TRAIN_S_CF3_RI1_TI3_R03,TRAIN,S,CF3,RI1,TI3,R03,CB1_TRAIN_BASE_S_CF3_R03,661133,661133001,662013302,663013302,664000000,665000000,train/CB1_TRAIN_S_CF3_RI1_TI3_R03.json,442f80b24a873bf521c60146219cd5884834896caeb10de7f0a0d6ec84a69169
CB1_TRAIN_S_CF3_RI2_TI1_R03,TRAIN,S,CF3,RI2,TI1,R03,CB1_TRAIN_BASE_S_CF3_R03,661133,661133001,662013310,663013310,664000000,665000000,train/CB1_TRAIN_S_CF3_RI2_TI1_R03.json,baf7da86947c666edb8b07eedf73ca8a030098fdf98a8ccbf708b616aeb8aa58
CB1_TRAIN_S_CF3_RI2_TI2_R03,TRAIN,S,CF3,RI2,TI2,R03,CB1_TRAIN_BASE_S_CF3_R03,661133,661133001,662013311,663013311,664000000,665000000,train/CB1_TRAIN_S_CF3_RI2_TI2_R03.json,7d2b3ad34a2979e45be0edf6822be79c896096d607d7567d5880627cf4b608c8
CB1_TRAIN_S_CF3_RI2_TI3_R03,TRAIN,S,CF3,RI2,TI3,R03,CB1_TRAIN_BASE_S_CF3_R03,661133,661133001,662013312,663013312,664000000,665000000,train/CB1_TRAIN_S_CF3_RI2_TI3_R03.json,e2e5856705920e10a6aa9368c7cbd6e16ddd7d4f876b5ee65d59fe762e902a0d
CB1_TRAIN_S_CF3_RI3_TI1_R03,TRAIN,S,CF3,RI3,TI1,R03,CB1_TRAIN_BASE_S_CF3_R03,661133,661133001,662013320,663013320,664000000,665000000,train/CB1_TRAIN_S_CF3_RI3_TI1_R03.json,1b71d76298292ffacbde94c517d6b41d797ca0d4649128df045ecda8596b2ea6
CB1_TRAIN_S_CF3_RI3_TI2_R03,TRAIN,S,CF3,RI3,TI2,R03,CB1_TRAIN_BASE_S_CF3_R03,661133,661133001,662013321,663013321,664000000,665000000,train/CB1_TRAIN_S_CF3_RI3_TI2_R03.json,14692f8d8b50c6348e515d9152dd1f265678245b743ccc3bfde077879578d624
CB1_TRAIN_S_CF3_RI3_TI3_R03,TRAIN,S,CF3,RI3,TI3,R03,CB1_TRAIN_BASE_S_CF3_R03,661133,661133001,662013322,663013322,664000000,665000000,train/CB1_TRAIN_S_CF3_RI3_TI3_R03.json,3b22d118a4451c38bec81bdb69fa99ec53501759a88f4f59fd851bb0aa58b05e
CB1_TRAIN_S_CF3_RI1_TI1_R04,TRAIN_VALIDATION,S,CF3,RI1,TI1,R04,CB1_TRAIN_BASE_S_CF3_R04,661134,661134001,662013400,663013400,664000000,665000000,train_validation/CB1_TRAIN_S_CF3_RI1_TI1_R04.json,8dee347231ca47ebb60bc61f7ceb69f484acd6c10263147072d7468d7257d869
CB1_TRAIN_S_CF3_RI1_TI2_R04,TRAIN_VALIDATION,S,CF3,RI1,TI2,R04,CB1_TRAIN_BASE_S_CF3_R04,661134,661134001,662013401,663013401,664000000,665000000,train_validation/CB1_TRAIN_S_CF3_RI1_TI2_R04.json,72b1a638be29cf8b963ce5112d793825bcec1bfebaa571002c48f9ef9822e261
CB1_TRAIN_S_CF3_RI1_TI3_R04,TRAIN_VALIDATION,S,CF3,RI1,TI3,R04,CB1_TRAIN_BASE_S_CF3_R04,661134,661134001,662013402,663013402,664000000,665000000,train_validation/CB1_TRAIN_S_CF3_RI1_TI3_R04.json,ad25b033175b1f29d7a38a6f511fe00a13cff8e6953befc07d5a9b9c2ac188f1
CB1_TRAIN_S_CF3_RI2_TI1_R04,TRAIN_VALIDATION,S,CF3,RI2,TI1,R04,CB1_TRAIN_BASE_S_CF3_R04,661134,661134001,662013410,663013410,664000000,665000000,train_validation/CB1_TRAIN_S_CF3_RI2_TI1_R04.json,6c30a27d54ef190840c73b9ff2482bc4c03e791d2a1530e37b16a05ce0ff75d6
CB1_TRAIN_S_CF3_RI2_TI2_R04,TRAIN_VALIDATION,S,CF3,RI2,TI2,R04,CB1_TRAIN_BASE_S_CF3_R04,661134,661134001,662013411,663013411,664000000,665000000,train_validation/CB1_TRAIN_S_CF3_RI2_TI2_R04.json,a06f07452ec2518a510e86e7601bc9e268517a29d1f9b29c06922e02fa93fa78
CB1_TRAIN_S_CF3_RI2_TI3_R04,TRAIN_VALIDATION,S,CF3,RI2,TI3,R04,CB1_TRAIN_BASE_S_CF3_R04,661134,661134001,662013412,663013412,664000000,665000000,train_validation/CB1_TRAIN_S_CF3_RI2_TI3_R04.json,bdae78be2f0506a7ad0ffe504a5d6eb09abf9dbbbbed0be45cc166f65b02aacc
CB1_TRAIN_S_CF3_RI3_TI1_R04,TRAIN_VALIDATION,S,CF3,RI3,TI1,R04,CB1_TRAIN_BASE_S_CF3_R04,661134,661134001,662013420,663013420,664000000,665000000,train_validation/CB1_TRAIN_S_CF3_RI3_TI1_R04.json,89aac96f3f5f21f68511c908ccf38e753da3b1c2acfdfd3760900f9daa6a5be5
CB1_TRAIN_S_CF3_RI3_TI2_R04,TRAIN_VALIDATION,S,CF3,RI3,TI2,R04,CB1_TRAIN_BASE_S_CF3_R04,661134,661134001,662013421,663013421,664000000,665000000,train_validation/CB1_TRAIN_S_CF3_RI3_TI2_R04.json,f222821058dee4d830e42c42d112b1c130a81f292501d1a8341b757791d7264b
CB1_TRAIN_S_CF3_RI3_TI3_R04,TRAIN_VALIDATION,S,CF3,RI3,TI3,R04,CB1_TRAIN_BASE_S_CF3_R04,661134,661134001,662013422,663013422,664000000,665000000,train_validation/CB1_TRAIN_S_CF3_RI3_TI3_R04.json,841eca49b1df5cff2f3e4dcd63857394bdf19dbc9c89b284e04181d0bc56eac2
CB1_TRAIN_S_CF3_RI1_TI1_R05,TRAIN_INTERNAL_HOLDOUT,S,CF3,RI1,TI1,R05,CB1_TRAIN_BASE_S_CF3_R05,661135,661135003,662013500,663013500,664000000,665000000,train_internal_holdout/CB1_TRAIN_S_CF3_RI1_TI1_R05.json,dac44a31a2d97515dbf7510ebf8897da6bceb24cddf24b88f4e96c1b396dfca2
CB1_TRAIN_S_CF3_RI1_TI2_R05,TRAIN_INTERNAL_HOLDOUT,S,CF3,RI1,TI2,R05,CB1_TRAIN_BASE_S_CF3_R05,661135,661135003,662013501,663013501,664000000,665000000,train_internal_holdout/CB1_TRAIN_S_CF3_RI1_TI2_R05.json,05a4ec6792397f3ded8f2d655353b873a579cecf98b0b9dada9ee04f666d7be7
CB1_TRAIN_S_CF3_RI1_TI3_R05,TRAIN_INTERNAL_HOLDOUT,S,CF3,RI1,TI3,R05,CB1_TRAIN_BASE_S_CF3_R05,661135,661135003,662013502,663013502,664000000,665000000,train_internal_holdout/CB1_TRAIN_S_CF3_RI1_TI3_R05.json,21f2061b2d0ad6bc637e1b03651b6195d4ff15ee700e334c269c63dbeba400d7
CB1_TRAIN_S_CF3_RI2_TI1_R05,TRAIN_INTERNAL_HOLDOUT,S,CF3,RI2,TI1,R05,CB1_TRAIN_BASE_S_CF3_R05,661135,661135003,662013510,663013510,664000000,665000000,train_internal_holdout/CB1_TRAIN_S_CF3_RI2_TI1_R05.json,0c72acade26d69b395894c5fc06a25f14a9d7651c33a5d29c0c15847577f6b4c
CB1_TRAIN_S_CF3_RI2_TI2_R05,TRAIN_INTERNAL_HOLDOUT,S,CF3,RI2,TI2,R05,CB1_TRAIN_BASE_S_CF3_R05,661135,661135003,662013511,663013511,664000000,665000000,train_internal_holdout/CB1_TRAIN_S_CF3_RI2_TI2_R05.json,8d288a25e6a5f4b2d578874a7e4679aae77acdc658753013765b39cf5028e4b1
CB1_TRAIN_S_CF3_RI2_TI3_R05,TRAIN_INTERNAL_HOLDOUT,S,CF3,RI2,TI3,R05,CB1_TRAIN_BASE_S_CF3_R05,661135,661135003,662013512,663013512,664000000,665000000,train_internal_holdout/CB1_TRAIN_S_CF3_RI2_TI3_R05.json,a2818b42e5cdd6a53fdaf5b36d24cd3b0e8b57fe71c6ccaaf911ca33d271e21c
CB1_TRAIN_S_CF3_RI3_TI1_R05,TRAIN_INTERNAL_HOLDOUT,S,CF3,RI3,TI1,R05,CB1_TRAIN_BASE_S_CF3_R05,661135,661135003,662013520,663013520,664000000,665000000,train_internal_holdout/CB1_TRAIN_S_CF3_RI3_TI1_R05.json,8bdcbd6b857e0ceec67f56bc3f8054caab1decee8e84e05ccb3508003b5caff7
CB1_TRAIN_S_CF3_RI3_TI2_R05,TRAIN_INTERNAL_HOLDOUT,S,CF3,RI3,TI2,R05,CB1_TRAIN_BASE_S_CF3_R05,661135,661135003,662013521,663013521,664000000,665000000,train_internal_holdout/CB1_TRAIN_S_CF3_RI3_TI2_R05.json,55073f93f60727aa4e9cedf87f4f360214fcd368fcac90d0705d32866a06ae05
CB1_TRAIN_S_CF3_RI3_TI3_R05,TRAIN_INTERNAL_HOLDOUT,S,CF3,RI3,TI3,R05,CB1_TRAIN_BASE_S_CF3_R05,661135,661135003,662013522,663013522,664000000,665000000,train_internal_holdout/CB1_TRAIN_S_CF3_RI3_TI3_R05.json,be678efda5b16d99cdb7fb965acbfa9b9fde17f41147e106807302ee6f224db2
CB1_TRAIN_M_CF1_RI1_TI1_R01,TRAIN,M,CF1,RI1,TI1,R01,CB1_TRAIN_BASE_M_CF1_R01,661211,661211001,662021100,663021100,664000000,665000000,train/CB1_TRAIN_M_CF1_RI1_TI1_R01.json,167bcd0711f8128aaff4e98fdbdb0b4854f27ff777b5a44eccb60bd01bbd564d
CB1_TRAIN_M_CF1_RI1_TI2_R01,TRAIN,M,CF1,RI1,TI2,R01,CB1_TRAIN_BASE_M_CF1_R01,661211,661211001,662021101,663021101,664000000,665000000,train/CB1_TRAIN_M_CF1_RI1_TI2_R01.json,fa447976fb579dabae806ec613eab4e58b5499056007229a040a42ad12319ead
CB1_TRAIN_M_CF1_RI1_TI3_R01,TRAIN,M,CF1,RI1,TI3,R01,CB1_TRAIN_BASE_M_CF1_R01,661211,661211001,662021102,663021102,664000000,665000000,train/CB1_TRAIN_M_CF1_RI1_TI3_R01.json,1c32b9810aec8c37a060304262b8b15bb7169049e3fce55c7d831f1ad61c86eb
CB1_TRAIN_M_CF1_RI2_TI1_R01,TRAIN,M,CF1,RI2,TI1,R01,CB1_TRAIN_BASE_M_CF1_R01,661211,661211001,662021110,663021110,664000000,665000000,train/CB1_TRAIN_M_CF1_RI2_TI1_R01.json,c7a5b26f6076d03c5aca1ca6057e11b67bc8e25ccd0475c7168fe1530fa32a88
CB1_TRAIN_M_CF1_RI2_TI2_R01,TRAIN,M,CF1,RI2,TI2,R01,CB1_TRAIN_BASE_M_CF1_R01,661211,661211001,662021111,663021111,664000000,665000000,train/CB1_TRAIN_M_CF1_RI2_TI2_R01.json,79348ee2bde6c8d69667f7483455ca87207899a9b7b2e64326f1f3fd754f239d
CB1_TRAIN_M_CF1_RI2_TI3_R01,TRAIN,M,CF1,RI2,TI3,R01,CB1_TRAIN_BASE_M_CF1_R01,661211,661211001,662021112,663021112,664000000,665000000,train/CB1_TRAIN_M_CF1_RI2_TI3_R01.json,1a377db3ab93281709490415dfa482c1eba111cddcff54ed7e5c37750db51a4b
CB1_TRAIN_M_CF1_RI3_TI1_R01,TRAIN,M,CF1,RI3,TI1,R01,CB1_TRAIN_BASE_M_CF1_R01,661211,661211001,662021120,663021120,664000000,665000000,train/CB1_TRAIN_M_CF1_RI3_TI1_R01.json,56c21f0fa0b42ca80d7d736206be59daa4bccd5664c58276e286f9ddb9d83594
CB1_TRAIN_M_CF1_RI3_TI2_R01,TRAIN,M,CF1,RI3,TI2,R01,CB1_TRAIN_BASE_M_CF1_R01,661211,661211001,662021121,663021121,664000000,665000000,train/CB1_TRAIN_M_CF1_RI3_TI2_R01.json,eaac09d58b6a5c1303bb4e389edc4fe1615dc02c96072087bd7d1ca5a036deb5
CB1_TRAIN_M_CF1_RI3_TI3_R01,TRAIN,M,CF1,RI3,TI3,R01,CB1_TRAIN_BASE_M_CF1_R01,661211,661211001,662021122,663021122,664000000,665000000,train/CB1_TRAIN_M_CF1_RI3_TI3_R01.json,25754fe25af30804c66377800067bc2239bbeabb38a3ba211c5452336d6d78e4
CB1_TRAIN_M_CF1_RI1_TI1_R02,TRAIN,M,CF1,RI1,TI1,R02,CB1_TRAIN_BASE_M_CF1_R02,661212,661212001,662021200,663021200,664000000,665000000,train/CB1_TRAIN_M_CF1_RI1_TI1_R02.json,8638863ed82450cac18756224bb5a00746862e2d5019bb24b390db8ec040ff7d
CB1_TRAIN_M_CF1_RI1_TI2_R02,TRAIN,M,CF1,RI1,TI2,R02,CB1_TRAIN_BASE_M_CF1_R02,661212,661212001,662021201,663021201,664000000,665000000,train/CB1_TRAIN_M_CF1_RI1_TI2_R02.json,653888018fa7c05a782403b8572458fbd76847ad8f16284467d733b71d17bef7
CB1_TRAIN_M_CF1_RI1_TI3_R02,TRAIN,M,CF1,RI1,TI3,R02,CB1_TRAIN_BASE_M_CF1_R02,661212,661212001,662021202,663021202,664000000,665000000,train/CB1_TRAIN_M_CF1_RI1_TI3_R02.json,92bdf1773ea47b1c4d4a95fc5dfd15aba0df024d5e827600cd8e36a590586cc8
CB1_TRAIN_M_CF1_RI2_TI1_R02,TRAIN,M,CF1,RI2,TI1,R02,CB1_TRAIN_BASE_M_CF1_R02,661212,661212001,662021210,663021210,664000000,665000000,train/CB1_TRAIN_M_CF1_RI2_TI1_R02.json,cd8b64a33a4bcbf8f241c5f0cff6d66d80499293fd416e7073058d1f7b624385
CB1_TRAIN_M_CF1_RI2_TI2_R02,TRAIN,M,CF1,RI2,TI2,R02,CB1_TRAIN_BASE_M_CF1_R02,661212,661212001,662021211,663021211,664000000,665000000,train/CB1_TRAIN_M_CF1_RI2_TI2_R02.json,f44196a04dd1370cbab84ed0785b54dbc62e6e2fcd00b3cf1428c8c0fede18c8
CB1_TRAIN_M_CF1_RI2_TI3_R02,TRAIN,M,CF1,RI2,TI3,R02,CB1_TRAIN_BASE_M_CF1_R02,661212,661212001,662021212,663021212,664000000,665000000,train/CB1_TRAIN_M_CF1_RI2_TI3_R02.json,07fbc952afde2a487b658bcdfcf9bad19d69351e029ba40507de5a998f6ed47b
CB1_TRAIN_M_CF1_RI3_TI1_R02,TRAIN,M,CF1,RI3,TI1,R02,CB1_TRAIN_BASE_M_CF1_R02,661212,661212001,662021220,663021220,664000000,665000000,train/CB1_TRAIN_M_CF1_RI3_TI1_R02.json,aefaae50bf40fb6c77b78427bda6aa4d4bc6e2b05fd4013266ed7adcf9c29a3a
CB1_TRAIN_M_CF1_RI3_TI2_R02,TRAIN,M,CF1,RI3,TI2,R02,CB1_TRAIN_BASE_M_CF1_R02,661212,661212001,662021221,663021221,664000000,665000000,train/CB1_TRAIN_M_CF1_RI3_TI2_R02.json,b2bffa85163e7e64f341f1dbf7ee9e6c8b5210e366fa0ed7e66f07a86ffd1386
CB1_TRAIN_M_CF1_RI3_TI3_R02,TRAIN,M,CF1,RI3,TI3,R02,CB1_TRAIN_BASE_M_CF1_R02,661212,661212001,662021222,663021222,664000000,665000000,train/CB1_TRAIN_M_CF1_RI3_TI3_R02.json,e3a79fbc3b5a9a85e4003955219e294d53567db2b6e3e29580f2a6db92c06fc0
CB1_TRAIN_M_CF1_RI1_TI1_R03,TRAIN,M,CF1,RI1,TI1,R03,CB1_TRAIN_BASE_M_CF1_R03,661213,661213001,662021300,663021300,664000000,665000000,train/CB1_TRAIN_M_CF1_RI1_TI1_R03.json,1fba4c6aa3e4b29ed99d630384e669e5456ff9e91582c13f22d43796c8548e00
CB1_TRAIN_M_CF1_RI1_TI2_R03,TRAIN,M,CF1,RI1,TI2,R03,CB1_TRAIN_BASE_M_CF1_R03,661213,661213001,662021301,663021301,664000000,665000000,train/CB1_TRAIN_M_CF1_RI1_TI2_R03.json,675bb7c7def86cbfa95115eddb427fc50353685769bef1e1662473e10442274f
CB1_TRAIN_M_CF1_RI1_TI3_R03,TRAIN,M,CF1,RI1,TI3,R03,CB1_TRAIN_BASE_M_CF1_R03,661213,661213001,662021302,663021302,664000000,665000000,train/CB1_TRAIN_M_CF1_RI1_TI3_R03.json,3f2c062e475404689830e56ea89bbec10e7aabf876e9f239c946c485e71d54b8
