instance_id,training_split,scale,CF_level,RI_level,TI_level,replicate,base_structure,family,number_of_products,number_of_operations,number_of_islands,number_of_W_AGVs,number_of_F_AGVs,number_of_configurations,number_of_precedence_edges,F_route_mean,F_route_median,R_full_op,R_high_op,F_route_min,F_route_max,F_cap_mean,R_full_island,capability_heterogeneity,capability_selectivity_mean,capability_selectivity_median,capability_selectivity_std,capability_selectivity_min,capability_selectivity_max,processing_CV_mean,processing_CV_median,processing_CV_p90,processing_min_max_ratio_mean,mean_processing_time,precedence_edge_density,mean_predecessor_count,mean_successor_count,number_of_source_operations,number_of_sink_operations,mean_ready_set_size,max_ready_set_size,mean_reconfiguration_time,median_reconfiguration_time,maximum_reconfiguration_time,nonzero_reconfiguration_std,nonzero_reconfiguration_CV,RI,configuration_diversity_entropy,nonzero_offdiagonal_reconfiguration_ratio,W_transport_intensity,F_transport_intensity,operations_per_W_AGV,operations_per_F_AGV,islands_per_W_AGV,islands_per_F_AGV,configuration_entropy
CB1_TRAIN_S_CF2_RI3_TI2_R03,TRAIN,S,CF2,RI3,TI2,R03,CB1_TRAIN_BASE_S_CF2_R03,Unknown,8,55,7,2,2,5,81,0.34025974025974026,0.2857142857142857,0.0,0.0,0.2857142857142857,0.42857142857142855,0.5142857142857142,0.0,0.18070158058105024,0.5142857142857142,0.5714285714285714,0.06998542122237651,0.42857142857142855,0.5714285714285714,0.32334644322950595,0.3220338983050847,0.3698265274241335,0.48254898248677297,64.22137404580153,0.48214285714285715,1.4727272727272727,1.4727272727272727,8,8,5.2,10,35.23076923076923,48.0,86.0,15.11478572143331,0.28051458216633873,0.8390096559246545,0.9025993525103444,1.0,0.5500991768691311,0.9976651780407872,27.5,27.5,3.5,3.5,0.9025993525103444
CB1_TRAIN_S_CF2_RI3_TI3_R03,TRAIN,S,CF2,RI3,TI3,R03,CB1_TRAIN_BASE_S_CF2_R03,Unknown,8,55,7,2,2,5,81,0.34025974025974026,0.2857142857142857,0.0,0.0,0.2857142857142857,0.42857142857142855,0.5142857142857142,0.0,0.18070158058105024,0.5142857142857142,0.5714285714285714,0.06998542122237651,0.42857142857142855,0.5714285714285714,0.32334644322950595,0.3220338983050847,0.3698265274241335,0.48254898248677297,64.22137404580153,0.48214285714285715,1.4727272727272727,1.4727272727272727,8,8,5.2,10,35.23076923076923,48.0,86.0,15.11478572143331,0.28051458216633873,0.8390096559246545,0.9025993525103444,1.0,1.1001983537382622,1.9953303560815745,27.5,27.5,3.5,3.5,0.9025993525103444
CB1_TRAIN_S_CF2_RI1_TI1_R04,TRAIN_VALIDATION,S,CF2,RI1,TI1,R04,CB1_TRAIN_BASE_S_CF2_R04,Unknown,8,59,7,2,2,5,83,0.3535108958837772,0.2857142857142857,0.0,0.0,0.2857142857142857,0.42857142857142855,0.5142857142857143,0.0,0.14568627181693672,0.5142857142857142,0.42857142857142855,0.1142857142857143,0.42857142857142855,0.7142857142857143,0.32806344769689505,0.32558139534883723,0.36871116185962816,0.4689861839589817,64.32876712328768,0.41708542713567837,1.4067796610169492,1.4067796610169492,8,8,4.983050847457627,9,8.72,10.0,22.0,4.2555111326373005,0.3123310923036551,0.21180259795570697,0.9447114346635607,1.0,0.27398317717206133,0.4996653687028474,29.5,29.5,3.5,3.5,0.9447114346635607
CB1_TRAIN_S_CF2_RI1_TI2_R04,TRAIN_VALIDATION,S,CF2,RI1,TI2,R04,CB1_TRAIN_BASE_S_CF2_R04,Unknown,8,59,7,2,2,5,83,0.3535108958837772,0.2857142857142857,0.0,0.0,0.2857142857142857,0.42857142857142855,0.5142857142857143,0.0,0.14568627181693672,0.5142857142857142,0.42857142857142855,0.1142857142857143,0.42857142857142855,0.7142857142857143,0.32806344769689505,0.32558139534883723,0.36871116185962816,0.4689861839589817,64.32876712328768,0.41708542713567837,1.4067796610169492,1.4067796610169492,8,8,4.983050847457627,9,8.72,10.0,22.0,4.2555111326373005,0.3123310923036551,0.21180259795570697,0.9447114346635607,1.0,0.549180818781942,0.9993307374056948,29.5,29.5,3.5,3.5,0.9447114346635607
CB1_TRAIN_S_CF2_RI1_TI3_R04,TRAIN_VALIDATION,S,CF2,RI1,TI3,R04,CB1_TRAIN_BASE_S_CF2_R04,Unknown,8,59,7,2,2,5,83,0.3535108958837772,0.2857142857142857,0.0,0.0,0.2857142857142857,0.42857142857142855,0.5142857142857143,0.0,0.14568627181693672,0.5142857142857142,0.42857142857142855,0.1142857142857143,0.42857142857142855,0.7142857142857143,0.32806344769689505,0.32558139534883723,0.36871116185962816,0.4689861839589817,64.32876712328768,0.41708542713567837,1.4067796610169492,1.4067796610169492,8,8,4.983050847457627,9,8.72,10.0,22.0,4.2555111326373005,0.3123310923036551,0.21180259795570697,0.9447114346635607,1.0,1.098361637563884,1.9986614748113896,29.5,29.5,3.5,3.5,0.9447114346635607
CB1_TRAIN_S_CF2_RI2_TI1_R04,TRAIN_VALIDATION,S,CF2,RI2,TI1,R04,CB1_TRAIN_BASE_S_CF2_R04,Unknown,8,59,7,2,2,5,83,0.3535108958837772,0.2857142857142857,0.0,0.0,0.2857142857142857,0.42857142857142855,0.5142857142857143,0.0,0.14568627181693672,0.5142857142857142,0.42857142857142855,0.1142857142857143,0.42857142857142855,0.7142857142857143,0.32806344769689505,0.32558139534883723,0.36871116185962816,0.4689861839589817,64.32876712328768,0.41708542713567837,1.4067796610169492,1.4067796610169492,8,8,4.983050847457627,9,17.38,19.0,43.0,8.613613407711075,0.3171871450480488,0.4221478385860306,0.9447114346635607,1.0,0.27398317717206133,0.4996653687028474,29.5,29.5,3.5,3.5,0.9447114346635607
CB1_TRAIN_S_CF2_RI2_TI2_R04,TRAIN_VALIDATION,S,CF2,RI2,TI2,R04,CB1_TRAIN_BASE_S_CF2_R04,Unknown,8,59,7,2,2,5,83,0.3535108958837772,0.2857142857142857,0.0,0.0,0.2857142857142857,0.42857142857142855,0.5142857142857143,0.0,0.14568627181693672,0.5142857142857142,0.42857142857142855,0.1142857142857143,0.42857142857142855,0.7142857142857143,0.32806344769689505,0.32558139534883723,0.36871116185962816,0.4689861839589817,64.32876712328768,0.41708542713567837,1.4067796610169492,1.4067796610169492,8,8,4.983050847457627,9,17.38,19.0,43.0,8.613613407711075,0.3171871450480488,0.4221478385860306,0.9447114346635607,1.0,0.549180818781942,0.9993307374056948,29.5,29.5,3.5,3.5,0.9447114346635607
CB1_TRAIN_S_CF2_RI2_TI3_R04,TRAIN_VALIDATION,S,CF2,RI2,TI3,R04,CB1_TRAIN_BASE_S_CF2_R04,Unknown,8,59,7,2,2,5,83,0.3535108958837772,0.2857142857142857,0.0,0.0,0.2857142857142857,0.42857142857142855,0.5142857142857143,0.0,0.14568627181693672,0.5142857142857142,0.42857142857142855,0.1142857142857143,0.42857142857142855,0.7142857142857143,0.32806344769689505,0.32558139534883723,0.36871116185962816,0.4689861839589817,64.32876712328768,0.41708542713567837,1.4067796610169492,1.4067796610169492,8,8,4.983050847457627,9,17.38,19.0,43.0,8.613613407711075,0.3171871450480488,0.4221478385860306,0.9447114346635607,1.0,1.098361637563884,1.9986614748113896,29.5,29.5,3.5,3.5,0.9447114346635607
CB1_TRAIN_S_CF2_RI3_TI1_R04,TRAIN_VALIDATION,S,CF2,RI3,TI1,R04,CB1_TRAIN_BASE_S_CF2_R04,Unknown,8,59,7,2,2,5,83,0.3535108958837772,0.2857142857142857,0.0,0.0,0.2857142857142857,0.42857142857142855,0.5142857142857143,0.0,0.14568627181693672,0.5142857142857142,0.42857142857142855,0.1142857142857143,0.42857142857142855,0.7142857142857143,0.32806344769689505,0.32558139534883723,0.36871116185962816,0.4689861839589817,64.32876712328768,0.41708542713567837,1.4067796610169492,1.4067796610169492,8,8,4.983050847457627,9,34.76,38.0,86.0,17.22722681542215,0.3171871450480488,0.8442956771720612,0.9447114346635607,1.0,0.27398317717206133,0.4996653687028474,29.5,29.5,3.5,3.5,0.9447114346635607
CB1_TRAIN_S_CF2_RI3_TI2_R04,TRAIN_VALIDATION,S,CF2,RI3,TI2,R04,CB1_TRAIN_BASE_S_CF2_R04,Unknown,8,59,7,2,2,5,83,0.3535108958837772,0.2857142857142857,0.0,0.0,0.2857142857142857,0.42857142857142855,0.5142857142857143,0.0,0.14568627181693672,0.5142857142857142,0.42857142857142855,0.1142857142857143,0.42857142857142855,0.7142857142857143,0.32806344769689505,0.32558139534883723,0.36871116185962816,0.4689861839589817,64.32876712328768,0.41708542713567837,1.4067796610169492,1.4067796610169492,8,8,4.983050847457627,9,34.76,38.0,86.0,17.22722681542215,0.3171871450480488,0.8442956771720612,0.9447114346635607,1.0,0.549180818781942,0.9993307374056948,29.5,29.5,3.5,3.5,0.9447114346635607
CB1_TRAIN_S_CF2_RI3_TI3_R04,TRAIN_VALIDATION,S,CF2,RI3,TI3,R04,CB1_TRAIN_BASE_S_CF2_R04,Unknown,8,59,7,2,2,5,83,0.3535108958837772,0.2857142857142857,0.0,0.0,0.2857142857142857,0.42857142857142855,0.5142857142857143,0.0,0.14568627181693672,0.5142857142857142,0.42857142857142855,0.1142857142857143,0.42857142857142855,0.7142857142857143,0.32806344769689505,0.32558139534883723,0.36871116185962816,0.4689861839589817,64.32876712328768,0.41708542713567837,1.4067796610169492,1.4067796610169492,8,8,4.983050847457627,9,34.76,38.0,86.0,17.22722681542215,0.3171871450480488,0.8442956771720612,0.9447114346635607,1.0,1.098361637563884,1.9986614748113896,29.5,29.5,3.5,3.5,0.9447114346635607
CB1_TRAIN_S_CF2_RI1_TI1_R05,TRAIN_INTERNAL_HOLDOUT,S,CF2,RI1,TI1,R05,CB1_TRAIN_BASE_S_CF2_R05,Unknown,8,58,7,2,2,5,81,0.3669950738916256,0.42857142857142855,0.0,0.0,0.2857142857142857,0.42857142857142855,0.5142857142857142,0.0,0.18070158058105024,0.5142857142857142,0.42857142857142855,0.1142857142857143,0.42857142857142855,0.7142857142857143,0.32325786902083964,0.31881313131313127,0.36405205481105546,0.46756289629143866,63.12751677852349,0.43315508021390375,1.396551724137931,1.396551724137931,8,8,5.086206896551724,11,8.634615384615385,11.0,22.0,4.149978113086905,0.3142522401892089,0.20919375617565758,0.9336822142905133,1.0,0.27424649160110565,0.5023844962182193,29.0,29.0,3.5,3.5,0.9336822142905133
CB1_TRAIN_S_CF2_RI1_TI2_R05,TRAIN_INTERNAL_HOLDOUT,S,CF2,RI1,TI2,R05,CB1_TRAIN_BASE_S_CF2_R05,Unknown,8,58,7,2,2,5,81,0.3669950738916256,0.42857142857142855,0.0,0.0,0.2857142857142857,0.42857142857142855,0.5142857142857142,0.0,0.18070158058105024,0.5142857142857142,0.42857142857142855,0.1142857142857143,0.42857142857142855,0.7142857142857143,0.32325786902083964,0.31881313131313127,0.36405205481105546,0.46756289629143866,63.12751677852349,0.43315508021390375,1.396551724137931,1.396551724137931,8,8,5.086206896551724,11,8.634615384615385,11.0,22.0,4.149978113086905,0.3142522401892089,0.20919375617565758,0.9336822142905133,1.0,0.549730557622794,1.0013745025971263,29.0,29.0,3.5,3.5,0.9336822142905133
CB1_TRAIN_S_CF2_RI1_TI3_R05,TRAIN_INTERNAL_HOLDOUT,S,CF2,RI1,TI3,R05,CB1_TRAIN_BASE_S_CF2_R05,Unknown,8,58,7,2,2,5,81,0.3669950738916256,0.42857142857142855,0.0,0.0,0.2857142857142857,0.42857142857142855,0.5142857142857142,0.0,0.18070158058105024,0.5142857142857142,0.42857142857142855,0.1142857142857143,0.42857142857142855,0.7142857142857143,0.32325786902083964,0.31881313131313127,0.36405205481105546,0.46756289629143866,63.12751677852349,0.43315508021390375,1.396551724137931,1.396551724137931,8,8,5.086206896551724,11,8.634615384615385,11.0,22.0,4.149978113086905,0.3142522401892089,0.20919375617565758,0.9336822142905133,1.0,1.099461115245588,2.0027490051942527,29.0,29.0,3.5,3.5,0.9336822142905133
CB1_TRAIN_S_CF2_RI2_TI1_R05,TRAIN_INTERNAL_HOLDOUT,S,CF2,RI2,TI1,R05,CB1_TRAIN_BASE_S_CF2_R05,Unknown,8,58,7,2,2,5,81,0.3669950738916256,0.42857142857142855,0.0,0.0,0.2857142857142857,0.42857142857142855,0.5142857142857142,0.0,0.18070158058105024,0.5142857142857142,0.42857142857142855,0.1142857142857143,0.42857142857142855,0.7142857142857143,0.32325786902083964,0.31881313131313127,0.36405205481105546,0.46756289629143866,63.12751677852349,0.43315508021390375,1.396551724137931,1.396551724137931,8,8,5.086206896551724,11,17.365384615384617,22.0,44.0,7.960162488995502,0.2997181889544264,0.4207170642018236,0.9336822142905133,1.0,0.27424649160110565,0.5023844962182193,29.0,29.0,3.5,3.5,0.9336822142905133
CB1_TRAIN_S_CF2_RI2_TI2_R05,TRAIN_INTERNAL_HOLDOUT,S,CF2,RI2,TI2,R05,CB1_TRAIN_BASE_S_CF2_R05,Unknown,8,58,7,2,2,5,81,0.3669950738916256,0.42857142857142855,0.0,0.0,0.2857142857142857,0.42857142857142855,0.5142857142857142,0.0,0.18070158058105024,0.5142857142857142,0.42857142857142855,0.1142857142857143,0.42857142857142855,0.7142857142857143,0.32325786902083964,0.31881313131313127,0.36405205481105546,0.46756289629143866,63.12751677852349,0.43315508021390375,1.396551724137931,1.396551724137931,8,8,5.086206896551724,11,17.365384615384617,22.0,44.0,7.960162488995502,0.2997181889544264,0.4207170642018236,0.9336822142905133,1.0,0.549730557622794,1.0013745025971263,29.0,29.0,3.5,3.5,0.9336822142905133
CB1_TRAIN_S_CF2_RI2_TI3_R05,TRAIN_INTERNAL_HOLDOUT,S,CF2,RI2,TI3,R05,CB1_TRAIN_BASE_S_CF2_R05,Unknown,8,58,7,2,2,5,81,0.3669950738916256,0.42857142857142855,0.0,0.0,0.2857142857142857,0.42857142857142855,0.5142857142857142,0.0,0.18070158058105024,0.5142857142857142,0.42857142857142855,0.1142857142857143,0.42857142857142855,0.7142857142857143,0.32325786902083964,0.31881313131313127,0.36405205481105546,0.46756289629143866,63.12751677852349,0.43315508021390375,1.396551724137931,1.396551724137931,8,8,5.086206896551724,11,17.365384615384617,22.0,44.0,7.960162488995502,0.2997181889544264,0.4207170642018236,0.9336822142905133,1.0,1.099461115245588,2.0027490051942527,29.0,29.0,3.5,3.5,0.9336822142905133
CB1_TRAIN_S_CF2_RI3_TI1_R05,TRAIN_INTERNAL_HOLDOUT,S,CF2,RI3,TI1,R05,CB1_TRAIN_BASE_S_CF2_R05,Unknown,8,58,7,2,2,5,81,0.3669950738916256,0.42857142857142855,0.0,0.0,0.2857142857142857,0.42857142857142855,0.5142857142857142,0.0,0.18070158058105024,0.5142857142857142,0.42857142857142855,0.1142857142857143,0.42857142857142855,0.7142857142857143,0.32325786902083964,0.31881313131313127,0.36405205481105546,0.46756289629143866,63.12751677852349,0.43315508021390375,1.396551724137931,1.396551724137931,8,8,5.086206896551724,11,34.73076923076923,44.0,88.0,15.920324977991005,0.2997181889544264,0.8414341284036472,0.9336822142905133,1.0,0.27424649160110565,0.5023844962182193,29.0,29.0,3.5,3.5,0.9336822142905133
CB1_TRAIN_S_CF2_RI3_TI2_R05,TRAIN_INTERNAL_HOLDOUT,S,CF2,RI3,TI2,R05,CB1_TRAIN_BASE_S_CF2_R05,Unknown,8,58,7,2,2,5,81,0.3669950738916256,0.42857142857142855,0.0,0.0,0.2857142857142857,0.42857142857142855,0.5142857142857142,0.0,0.18070158058105024,0.5142857142857142,0.42857142857142855,0.1142857142857143,0.42857142857142855,0.7142857142857143,0.32325786902083964,0.31881313131313127,0.36405205481105546,0.46756289629143866,63.12751677852349,0.43315508021390375,1.396551724137931,1.396551724137931,8,8,5.086206896551724,11,34.73076923076923,44.0,88.0,15.920324977991005,0.2997181889544264,0.8414341284036472,0.9336822142905133,1.0,0.549730557622794,1.0013745025971263,29.0,29.0,3.5,3.5,0.9336822142905133
CB1_TRAIN_S_CF2_RI3_TI3_R05,TRAIN_INTERNAL_HOLDOUT,S,CF2,RI3,TI3,R05,CB1_TRAIN_BASE_S_CF2_R05,Unknown,8,58,7,2,2,5,81,0.3669950738916256,0.42857142857142855,0.0,0.0,0.2857142857142857,0.42857142857142855,0.5142857142857142,0.0,0.18070158058105024,0.5142857142857142,0.42857142857142855,0.1142857142857143,0.42857142857142855,0.7142857142857143,0.32325786902083964,0.31881313131313127,0.36405205481105546,0.46756289629143866,63.12751677852349,0.43315508021390375,1.396551724137931,1.396551724137931,8,8,5.086206896551724,11,34.73076923076923,44.0,88.0,15.920324977991005,0.2997181889544264,0.8414341284036472,0.9336822142905133,1.0,1.099461115245588,2.0027490051942527,29.0,29.0,3.5,3.5,0.9336822142905133
CB1_TRAIN_S_CF3_RI1_TI1_R01,TRAIN,S,CF3,RI1,TI1,R01,CB1_TRAIN_BASE_S_CF3_R01,Unknown,8,65,7,2,2,5,94,0.4857142857142857,0.42857142857142855,0.0,0.0,0.42857142857142855,0.5714285714285714,0.6571428571428571,0.0,0.09035079029052516,0.6571428571428571,0.7142857142857143,0.14568627181693672,0.42857142857142855,0.8571428571428571,0.32253631279971856,0.31949866210215366,0.36405241364101276,0.41960616553843477,63.262443438914026,0.3983050847457627,1.4461538461538461,1.4461538461538461,8,8,5.369230769230769,10,9.337662337662337,10.0,23.0,4.099792560579196,0.307912097734738,0.21046949961190717,0.9509732049297207,1.0,0.27415555038981476,0.5047002564705161,32.5,32.5,3.5,3.5,0.9509732049297207
CB1_TRAIN_S_CF3_RI1_TI2_R01,TRAIN,S,CF3,RI1,TI2,R01,CB1_TRAIN_BASE_S_CF3_R01,Unknown,8,65,7,2,2,5,94,0.4857142857142857,0.42857142857142855,0.0,0.0,0.42857142857142855,0.5714285714285714,0.6571428571428571,0.0,0.09035079029052516,0.6571428571428571,0.7142857142857143,0.14568627181693672,0.42857142857142855,0.8571428571428571,0.32253631279971856,0.31949866210215366,0.36405241364101276,0.41960616553843477,63.262443438914026,0.3983050847457627,1.4461538461538461,1.4461538461538461,8,8,5.369230769230769,10,9.337662337662337,10.0,23.0,4.099792560579196,0.307912097734738,0.21046949961190717,0.9509732049297207,1.0,0.5497930226736285,0.9969805961151358,32.5,32.5,3.5,3.5,0.9509732049297207
CB1_TRAIN_S_CF3_RI1_TI3_R01,TRAIN,S,CF3,RI1,TI3,R01,CB1_TRAIN_BASE_S_CF3_R01,Unknown,8,65,7,2,2,5,94,0.4857142857142857,0.42857142857142855,0.0,0.0,0.42857142857142855,0.5714285714285714,0.6571428571428571,0.0,0.09035079029052516,0.6571428571428571,0.7142857142857143,0.14568627181693672,0.42857142857142855,0.8571428571428571,0.32253631279971856,0.31949866210215366,0.36405241364101276,0.41960616553843477,63.262443438914026,0.3983050847457627,1.4461538461538461,1.4461538461538461,8,8,5.369230769230769,10,9.337662337662337,10.0,23.0,4.099792560579196,0.307912097734738,0.21046949961190717,0.9509732049297207,1.0,1.099586045347257,1.9939611922302716,32.5,32.5,3.5,3.5,0.9509732049297207
CB1_TRAIN_S_CF3_RI2_TI1_R01,TRAIN,S,CF3,RI2,TI1,R01,CB1_TRAIN_BASE_S_CF3_R01,Unknown,8,65,7,2,2,5,94,0.4857142857142857,0.42857142857142855,0.0,0.0,0.42857142857142855,0.5714285714285714,0.6571428571428571,0.0,0.09035079029052516,0.6571428571428571,0.7142857142857143,0.14568627181693672,0.42857142857142855,0.8571428571428571,0.32253631279971856,0.31949866210215366,0.36405241364101276,0.41960616553843477,63.262443438914026,0.3983050847457627,1.4461538461538461,1.4461538461538461,8,8,5.369230769230769,10,18.68831168831169,20.0,46.0,8.099285307764546,0.30393426450263067,0.4212317245362092,0.9509732049297207,1.0,0.27415555038981476,0.5047002564705161,32.5,32.5,3.5,3.5,0.9509732049297207
CB1_TRAIN_S_CF3_RI2_TI2_R01,TRAIN,S,CF3,RI2,TI2,R01,CB1_TRAIN_BASE_S_CF3_R01,Unknown,8,65,7,2,2,5,94,0.4857142857142857,0.42857142857142855,0.0,0.0,0.42857142857142855,0.5714285714285714,0.6571428571428571,0.0,0.09035079029052516,0.6571428571428571,0.7142857142857143,0.14568627181693672,0.42857142857142855,0.8571428571428571,0.32253631279971856,0.31949866210215366,0.36405241364101276,0.41960616553843477,63.262443438914026,0.3983050847457627,1.4461538461538461,1.4461538461538461,8,8,5.369230769230769,10,18.68831168831169,20.0,46.0,8.099285307764546,0.30393426450263067,0.4212317245362092,0.9509732049297207,1.0,0.5497930226736285,0.9969805961151358,32.5,32.5,3.5,3.5,0.9509732049297207
CB1_TRAIN_S_CF3_RI2_TI3_R01,TRAIN,S,CF3,RI2,TI3,R01,CB1_TRAIN_BASE_S_CF3_R01,Unknown,8,65,7,2,2,5,94,0.4857142857142857,0.42857142857142855,0.0,0.0,0.42857142857142855,0.5714285714285714,0.6571428571428571,0.0,0.09035079029052516,0.6571428571428571,0.7142857142857143,0.14568627181693672,0.42857142857142855,0.8571428571428571,0.32253631279971856,0.31949866210215366,0.36405241364101276,0.41960616553843477,63.262443438914026,0.3983050847457627,1.4461538461538461,1.4461538461538461,8,8,5.369230769230769,10,18.68831168831169,20.0,46.0,8.099285307764546,0.30393426450263067,0.4212317245362092,0.9509732049297207,1.0,1.099586045347257,1.9939611922302716,32.5,32.5,3.5,3.5,0.9509732049297207
CB1_TRAIN_S_CF3_RI3_TI1_R01,TRAIN,S,CF3,RI3,TI1,R01,CB1_TRAIN_BASE_S_CF3_R01,Unknown,8,65,7,2,2,5,94,0.4857142857142857,0.42857142857142855,0.0,0.0,0.42857142857142855,0.5714285714285714,0.6571428571428571,0.0,0.09035079029052516,0.6571428571428571,0.7142857142857143,0.14568627181693672,0.42857142857142855,0.8571428571428571,0.32253631279971856,0.31949866210215366,0.36405241364101276,0.41960616553843477,63.262443438914026,0.3983050847457627,1.4461538461538461,1.4461538461538461,8,8,5.369230769230769,10,37.37662337662338,40.0,92.0,16.198570615529093,0.30393426450263067,0.8424634490724184,0.9509732049297207,1.0,0.27415555038981476,0.5047002564705161,32.5,32.5,3.5,3.5,0.9509732049297207
CB1_TRAIN_S_CF3_RI3_TI2_R01,TRAIN,S,CF3,RI3,TI2,R01,CB1_TRAIN_BASE_S_CF3_R01,Unknown,8,65,7,2,2,5,94,0.4857142857142857,0.42857142857142855,0.0,0.0,0.42857142857142855,0.5714285714285714,0.6571428571428571,0.0,0.09035079029052516,0.6571428571428571,0.7142857142857143,0.14568627181693672,0.42857142857142855,0.8571428571428571,0.32253631279971856,0.31949866210215366,0.36405241364101276,0.41960616553843477,63.262443438914026,0.3983050847457627,1.4461538461538461,1.4461538461538461,8,8,5.369230769230769,10,37.37662337662338,40.0,92.0,16.198570615529093,0.30393426450263067,0.8424634490724184,0.9509732049297207,1.0,0.5497930226736285,0.9969805961151358,32.5,32.5,3.5,3.5,0.9509732049297207
CB1_TRAIN_S_CF3_RI3_TI3_R01,TRAIN,S,CF3,RI3,TI3,R01,CB1_TRAIN_BASE_S_CF3_R01,Unknown,8,65,7,2,2,5,94,0.4857142857142857,0.42857142857142855,0.0,0.0,0.42857142857142855,0.5714285714285714,0.6571428571428571,0.0,0.09035079029052516,0.6571428571428571,0.7142857142857143,0.14568627181693672,0.42857142857142855,0.8571428571428571,0.32253631279971856,0.31949866210215366,0.36405241364101276,0.41960616553843477,63.262443438914026,0.3983050847457627,1.4461538461538461,1.4461538461538461,8,8,5.369230769230769,10,37.37662337662338,40.0,92.0,16.198570615529093,0.30393426450263067,0.8424634490724184,0.9509732049297207,1.0,1.099586045347257,1.9939611922302716,32.5,32.5,3.5,3.5,0.9509732049297207
CB1_TRAIN_S_CF3_RI1_TI1_R02,TRAIN,S,CF3,RI1,TI1,R02,CB1_TRAIN_BASE_S_CF3_R02,Unknown,8,62,7,2,2,5,91,0.5,0.5,0.0,0.0,0.42857142857142855,0.5714285714285714,0.6571428571428571,0.0,0.23211538298959888,0.6571428571428571,0.5714285714285714,0.11428571428571428,0.5714285714285714,0.8571428571428571,0.32139165827521055,0.31848236531926505,0.36906729412059175,0.41749302666033883,62.33179723502304,0.4212962962962963,1.467741935483871,1.467741935483871,8,8,5.403225806451613,10,9.494117647058824,10.0,22.0,4.397550401273165,0.33785393417464216,0.20882005027354725,0.948071943638142,1.0,0.2742380415496082,0.5019222238651486,31.0,31.0,3.5,3.5,0.948071943638142
CB1_TRAIN_S_CF3_RI1_TI2_R02,TRAIN,S,CF3,RI1,TI2,R02,CB1_TRAIN_BASE_S_CF3_R02,Unknown,8,62,7,2,2,5,91,0.5,0.5,0.0,0.0,0.42857142857142855,0.5714285714285714,0.6571428571428571,0.0,0.23211538298959888,0.6571428571428571,0.5714285714285714,0.11428571428571428,0.5714285714285714,0.8571428571428571,0.32139165827521055,0.31848236531926505,0.36906729412059175,0.41749302666033883,62.33179723502304,0.4212962962962963,1.467741935483871,1.467741935483871,8,8,5.403225806451613,10,9.494117647058824,10.0,22.0,4.397550401273165,0.33785393417464216,0.20882005027354725,0.948071943638142,1.0,0.5504814801123762,1.00269850657992,31.0,31.0,3.5,3.5,0.948071943638142
CB1_TRAIN_S_CF3_RI1_TI3_R02,TRAIN,S,CF3,RI1,TI3,R02,CB1_TRAIN_BASE_S_CF3_R02,Unknown,8,62,7,2,2,5,91,0.5,0.5,0.0,0.0,0.42857142857142855,0.5714285714285714,0.6571428571428571,0.0,0.23211538298959888,0.6571428571428571,0.5714285714285714,0.11428571428571428,0.5714285714285714,0.8571428571428571,0.32139165827521055,0.31848236531926505,0.36906729412059175,0.41749302666033883,62.33179723502304,0.4212962962962963,1.467741935483871,1.467741935483871,8,8,5.403225806451613,10,9.494117647058824,10.0,22.0,4.397550401273165,0.33785393417464216,0.20882005027354725,0.948071943638142,1.0,1.1009629602247524,2.00539701315984,31.0,31.0,3.5,3.5,0.948071943638142
CB1_TRAIN_S_CF3_RI2_TI1_R02,TRAIN,S,CF3,RI2,TI1,R02,CB1_TRAIN_BASE_S_CF3_R02,Unknown,8,62,7,2,2,5,91,0.5,0.5,0.0,0.0,0.42857142857142855,0.5714285714285714,0.6571428571428571,0.0,0.23211538298959888,0.6571428571428571,0.5714285714285714,0.11428571428571428,0.5714285714285714,0.8571428571428571,0.32139165827521055,0.31848236531926505,0.36906729412059175,0.41749302666033883,62.33179723502304,0.4212962962962963,1.467741935483871,1.467741935483871,8,8,5.403225806451613,10,19.094117647058823,19.0,44.0,8.720617382606516,0.3331351064211978,0.4199689486914091,0.948071943638142,1.0,0.2742380415496082,0.5019222238651486,31.0,31.0,3.5,3.5,0.948071943638142
CB1_TRAIN_S_CF3_RI2_TI2_R02,TRAIN,S,CF3,RI2,TI2,R02,CB1_TRAIN_BASE_S_CF3_R02,Unknown,8,62,7,2,2,5,91,0.5,0.5,0.0,0.0,0.42857142857142855,0.5714285714285714,0.6571428571428571,0.0,0.23211538298959888,0.6571428571428571,0.5714285714285714,0.11428571428571428,0.5714285714285714,0.8571428571428571,0.32139165827521055,0.31848236531926505,0.36906729412059175,0.41749302666033883,62.33179723502304,0.4212962962962963,1.467741935483871,1.467741935483871,8,8,5.403225806451613,10,19.094117647058823,19.0,44.0,8.720617382606516,0.3331351064211978,0.4199689486914091,0.948071943638142,1.0,0.5504814801123762,1.00269850657992,31.0,31.0,3.5,3.5,0.948071943638142
