original_path,sha256,classification,action,canonical_or_retained_path,last_authoritative_commit,reason,recovery
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_L_CF3_R02/seed_530105.parquet,84f543b75a3edadb5a23a544d8c95adbdb6e538059947872c2c226b0bc9cc579,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_L_CF3_R02/seed_530105.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_L_CF3_R02/seed_530105.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R01/seed_530101.parquet,ff296c506f8915e6991b1284376b572f222e0504a37e2737720dfd4da83aa063,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R01/seed_530101.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R01/seed_530101.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R01/seed_530102.parquet,dcaaff7df5815dd60144c586c224af3a1b47cd4f43bf8eec05a64f4a5271b850,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R01/seed_530102.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R01/seed_530102.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R01/seed_530103.parquet,46276e68975c1ca49e3c0c9b5776eda5f28a6d4fde8313c12568504cb979d926,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R01/seed_530103.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R01/seed_530103.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R01/seed_530104.parquet,ed71c5ed3c2332b57c02ecb959c32d58c99539eee26c32d9762794befc5e6155,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R01/seed_530104.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R01/seed_530104.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R01/seed_530105.parquet,d0c6828904e4a41a086c34fc6fb87df5e2011f2901119953f6bac8b675a1dd9e,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R01/seed_530105.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R01/seed_530105.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R02/seed_530101.parquet,351ce055f0c45d6ec552ae888555e4def447079884a929a06b37349c212d1a4c,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R02/seed_530101.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R02/seed_530101.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R02/seed_530102.parquet,fe02589838f0919b43d996c7282c287edfa8c210ca5500f1304dffb624a4eb0c,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R02/seed_530102.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R02/seed_530102.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R02/seed_530103.parquet,a33e153a60bdf8e518d2d1a64c5719247f5d4af26d137ca3e8583fcfa285da44,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R02/seed_530103.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R02/seed_530103.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R02/seed_530104.parquet,fbe3823144d79eada3cfbb705e633a30bc75d070f1c2a9ab25b4d89c650c2bc1,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R02/seed_530104.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R02/seed_530104.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R02/seed_530105.parquet,0a7820de64b6cdd86e3b70fe9d785ebb23485d8296a8138c75d1e7cbe4a48075,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R02/seed_530105.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF1_R02/seed_530105.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R01/seed_530101.parquet,e604181ebb36b0014310689a3b0a56d561946a67ab33c8899f905d67b5e63e6a,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R01/seed_530101.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R01/seed_530101.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R01/seed_530102.parquet,f15baf24845f88a29d3fe7115b9c32c1ea1d94ea264510254d919109e511c797,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R01/seed_530102.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R01/seed_530102.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R01/seed_530103.parquet,793ac472a8171a31e2691941bcfa3d80a62fb3cb3e0f175ab3dc8a0ac43d720d,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R01/seed_530103.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R01/seed_530103.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R01/seed_530104.parquet,4c52ac4cf02718c2a3607462f93fe2671f3117e3fe75021d88639f141a929a4d,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R01/seed_530104.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R01/seed_530104.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R01/seed_530105.parquet,93fe99b5833e6b8afb864a40147097c7048561ec2f93834b79dbed3f8f522a52,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R01/seed_530105.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R01/seed_530105.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R02/seed_530101.parquet,415330f5897681a9086b39ed52d89b1b06f00e5983c6f2a07cb24d93c43d6c65,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R02/seed_530101.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R02/seed_530101.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R02/seed_530102.parquet,d4982d824d8eda8274b1b550c621b24e05da964cd031b6ffaf33544b9a4cfdcc,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R02/seed_530102.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R02/seed_530102.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R02/seed_530103.parquet,bde4d32e1457eaf911aa572fc085eecca22b92d6ec2f31ab3e8db6126d36b0eb,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R02/seed_530103.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R02/seed_530103.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R02/seed_530104.parquet,dfae2ac945d466b4deedafe1699b259036576136e13751cf7d86b2309958e56f,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R02/seed_530104.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R02/seed_530104.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R02/seed_530105.parquet,06e6c41a4865507005174503e0c1a35f09a21b7239e417e7a9910e37ed5320a5,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R02/seed_530105.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF2_R02/seed_530105.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R01/seed_530101.parquet,71a1c57c32142e67e1bd3becd6ca0b6588281221ebf3427be0e880b3e4f1cb47,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R01/seed_530101.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R01/seed_530101.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R01/seed_530102.parquet,450fd2855e34a4a531950a77529c44292608c76224237a9f859f3857006e421e,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R01/seed_530102.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R01/seed_530102.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R01/seed_530103.parquet,d724144d4cec6fb5ae7150f6a15ecbf92efc31dbc07e821e02720bdc103878f5,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R01/seed_530103.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R01/seed_530103.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R01/seed_530104.parquet,a244ccf42fbac53f6440ba05f31312fdd48bbd4ad626ccfc58b25e278381e4c9,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R01/seed_530104.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R01/seed_530104.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R01/seed_530105.parquet,254bf7c818782242fc17c24ff10705b41fe3ec860f184eec828a01193a6ad33a,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R01/seed_530105.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R01/seed_530105.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R02/seed_530101.parquet,ea848fd34f234b4fbfaae7b9c1820e8d7e6fa8ff62db57fd23e7db98a45922b4,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R02/seed_530101.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R02/seed_530101.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R02/seed_530102.parquet,463530f017c0c658848de96ed01ebedeff059201e8424a6c5019ab64f65309e8,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R02/seed_530102.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R02/seed_530102.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R02/seed_530103.parquet,ecb1b65db45e60ed042ed104caa6ea550c72621f256f3161567acb957aea1f53,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R02/seed_530103.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R02/seed_530103.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R02/seed_530104.parquet,02c4befd7bd06de01b105d571498227345a92132e94e1542add5381cc8d9ddf0,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R02/seed_530104.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R02/seed_530104.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R02/seed_530105.parquet,0678bdfc646010e5df738ce53488f402989fd78c651e63f049d23c3f15d31db3,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R02/seed_530105.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_M_CF3_R02/seed_530105.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R01/seed_530101.parquet,71fa5782ea81269166b0bc1f9304c069df015264f578d979be13ec59d3c3ccd1,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R01/seed_530101.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R01/seed_530101.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R01/seed_530102.parquet,6da38985435639854ee7749ceca4992fbe2d5bd2609956f46365e6306c1eb465,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R01/seed_530102.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R01/seed_530102.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R01/seed_530103.parquet,9ce2e4747f810e3342308c12cd00a9d72566f434e55d494a86d159711a5fd6cf,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R01/seed_530103.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R01/seed_530103.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R01/seed_530104.parquet,2154eef6fa9a6e78454fe521bda6b4bcb54ee6e4c45d18cdf5cb26c112708163,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R01/seed_530104.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R01/seed_530104.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R01/seed_530105.parquet,e6fa815aea5ee33ba2bcadae01749155afa85b9166a0ca2acda3b0628afae60d,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R01/seed_530105.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R01/seed_530105.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R02/seed_530101.parquet,746bad0e03f9c5acfcc6c8d66f34cf09c7299be132a75d7391d07150d8b5a402,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R02/seed_530101.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R02/seed_530101.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R02/seed_530102.parquet,df7f666802b1cbfdbf23facaef1042e6b940080bc0a0070d0a6350f68479f3fc,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R02/seed_530102.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R02/seed_530102.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R02/seed_530103.parquet,aa330c4c92c03cd6096dfecb23110ea6c6f65818650aa579b777e1285d4347ac,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R02/seed_530103.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R02/seed_530103.parquet
paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R02/seed_530104.parquet,1acc447dd8bcf33b393fa99005f8b3935d66b72ca6644a9d379ca0c02c4493af,KEEP_LOCAL_IGNORED,untrack_preserve_local_path,paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R02/seed_530104.parquet,fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c,Generated Parquet live log retained locally and recoverable from Git history.,git show fa97fec6cac2a94cd1bdc39cbb8c0001f411fa2c:paper_experiments/ablation/raw_results/random_full_bank_frozen_gate/live_logs/CB1_CORE_S_CF1_R02/seed_530104.parquet
